game_id,round_id,player,street,hand_cards,board_cards,action,amount,stack_before,pot_size,position,is_raise,is_call,is_fold,timestamp
GLOBAL,512,GeminiBot,preflop,"['C3', 'CK']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T02:31:05.281432
GLOBAL,512,ClaudeBot,preflop,"['S4', 'S3']",[],fold,0,2980,280,seat_2,False,False,True,2026-05-13T02:31:15.125771
GLOBAL,512,GPTBot,preflop,"['D6', 'CT']",[],raise,2940,2940,280,seat_0,True,False,False,2026-05-13T02:31:18.644139
GLOBAL,512,GeminiBot,preflop,"['C3', 'CK']",[],fold,0,2800,3160,seat_1,False,False,True,2026-05-13T02:31:21.451288
GLOBAL,513,GPTBot,preflop,"['CJ', 'HK']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:31:23.542203
GLOBAL,513,GeminiBot,preflop,"['S6', 'D5']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:31:25.837070
GLOBAL,513,ClaudeBot,preflop,"['D7', 'D2']",[],fold,0,2980,90,seat_2,False,False,True,2026-05-13T02:31:29.766971
GLOBAL,514,GPTBot,preflop,"['DQ', 'C3']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:31:32.281350
GLOBAL,514,GeminiBot,preflop,"['S9', 'H2']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:31:34.900894
GLOBAL,514,ClaudeBot,preflop,"['CA', 'CK']",[],raise,180,2980,90,seat_2,True,False,False,2026-05-13T02:31:39.910480
GLOBAL,514,GPTBot,preflop,"['DQ', 'C3']",[],raise,300,2940,250,seat_0,True,False,False,2026-05-13T02:31:42.530217
GLOBAL,514,ClaudeBot,preflop,"['CA', 'CK']",[],raise,900,2820,490,seat_2,True,False,False,2026-05-13T02:31:46.134927
GLOBAL,514,GPTBot,preflop,"['DQ', 'C3']",[],raise,2700,2700,1210,seat_0,True,False,False,2026-05-13T02:31:48.633534
GLOBAL,514,ClaudeBot,preflop,"['CA', 'CK']",[],call,2100,2100,3610,seat_2,False,True,False,2026-05-13T02:31:52.258117
GLOBAL,515,GPTBot,preflop,"['H7', 'D9']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T02:31:55.261056
GLOBAL,515,GeminiBot,preflop,"['C5', 'DJ']",[],fold,0,2990,80,seat_1,False,False,True,2026-05-13T02:31:57.584634
GLOBAL,515,ClaudeBot,preflop,"['D8', 'SJ']",[],call,50,2980,80,seat_2,False,True,False,2026-05-13T02:32:02.384926
GLOBAL,515,ClaudeBot,flop,"['D8', 'SJ']","['D6', 'C4', 'DT']",raise,70,2950,110,seat_2,True,False,False,2026-05-13T02:32:07.403560
GLOBAL,515,GPTBot,flop,"['H7', 'D9']","['D6', 'C4', 'DT']",raise,140,2950,180,seat_0,True,False,False,2026-05-13T02:32:09.403277
GLOBAL,515,ClaudeBot,flop,"['D8', 'SJ']","['D6', 'C4', 'DT']",call,140,2880,320,seat_2,False,True,False,2026-05-13T02:32:14.390659
GLOBAL,515,ClaudeBot,turn,"['D8', 'SJ']","['D6', 'C4', 'DT', 'C3']",call,0,2810,390,seat_2,False,True,False,2026-05-13T02:32:18.474726
GLOBAL,515,GPTBot,turn,"['H7', 'D9']","['D6', 'C4', 'DT', 'C3']",raise,2810,2810,390,seat_0,True,False,False,2026-05-13T02:32:20.845344
GLOBAL,515,ClaudeBot,turn,"['D8', 'SJ']","['D6', 'C4', 'DT', 'C3']",fold,0,2810,3200,seat_2,False,False,True,2026-05-13T02:32:25.267210
GLOBAL,516,GPTBot,preflop,"['SJ', 'CA']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:32:28.299469
GLOBAL,516,GeminiBot,preflop,"['HQ', 'H4']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T02:32:30.766470
GLOBAL,516,ClaudeBot,preflop,"['SA', 'D7']",[],call,200,2980,280,seat_2,False,True,False,2026-05-13T02:32:36.011488
GLOBAL,516,GPTBot,preflop,"['SJ', 'CA']",[],raise,2940,2940,460,seat_0,True,False,False,2026-05-13T02:32:42.022108
GLOBAL,516,GeminiBot,preflop,"['HQ', 'H4']",[],fold,0,2800,3340,seat_1,False,False,True,2026-05-13T02:32:44.331866
GLOBAL,516,ClaudeBot,preflop,"['SA', 'D7']",[],call,2800,2800,3340,seat_2,False,True,False,2026-05-13T02:32:48.945578
GLOBAL,517,GPTBot,preflop,"['HJ', 'S9']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:32:51.548450
GLOBAL,517,GeminiBot,preflop,"['H2', 'CK']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:32:54.975813
GLOBAL,517,ClaudeBot,preflop,"['D5', 'C2']",[],fold,0,2980,90,seat_2,False,False,True,2026-05-13T02:32:58.298957
GLOBAL,518,GPTBot,preflop,"['D2', 'D7']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T02:33:01.286448
GLOBAL,518,GeminiBot,preflop,"['C7', 'CK']",[],raise,200,2990,80,seat_1,True,False,False,2026-05-13T02:33:04.705342
GLOBAL,518,ClaudeBot,preflop,"['HQ', 'H3']",[],fold,0,2980,270,seat_2,False,False,True,2026-05-13T02:33:08.814386
GLOBAL,518,GPTBot,preflop,"['D2', 'D7']",[],raise,2950,2950,270,seat_0,True,False,False,2026-05-13T02:33:11.226160
GLOBAL,518,GeminiBot,preflop,"['C7', 'CK']",[],call,2800,2800,3170,seat_1,False,True,False,2026-05-13T02:33:14.889953
GLOBAL,519,GPTBot,preflop,"['C6', 'CT']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:33:17.050401
GLOBAL,519,GeminiBot,preflop,"['HT', 'D8']",[],raise,240,2990,90,seat_1,True,False,False,2026-05-13T02:33:19.350017
GLOBAL,519,ClaudeBot,preflop,"['C7', 'C3']",[],fold,0,2980,320,seat_2,False,False,True,2026-05-13T02:33:23.471031
GLOBAL,519,GPTBot,preflop,"['C6', 'CT']",[],raise,420,2940,320,seat_0,True,False,False,2026-05-13T02:33:25.562932
GLOBAL,519,GeminiBot,preflop,"['HT', 'D8']",[],fold,0,2760,680,seat_1,False,False,True,2026-05-13T02:33:42.934937
GLOBAL,520,GPTBot,preflop,"['S8', 'D3']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:33:45.293803
GLOBAL,520,GeminiBot,preflop,"['CQ', 'S3']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:33:47.854378
GLOBAL,520,ClaudeBot,preflop,"['H7', 'S6']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T02:33:52.163792
GLOBAL,520,ClaudeBot,flop,"['H7', 'S6']","['CA', 'HA', 'H3']",call,0,2940,130,seat_2,False,True,False,2026-05-13T02:33:56.288857
GLOBAL,520,GPTBot,flop,"['S8', 'D3']","['CA', 'HA', 'H3']",raise,100,2940,130,seat_0,True,False,False,2026-05-13T02:33:58.695919
GLOBAL,520,ClaudeBot,flop,"['H7', 'S6']","['CA', 'HA', 'H3']",fold,0,2940,230,seat_2,False,False,True,2026-05-13T02:34:03.511692
GLOBAL,521,GPTBot,preflop,"['S5', 'D3']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:34:05.705425
GLOBAL,521,GeminiBot,preflop,"['D2', 'HA']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T02:34:15.210367
GLOBAL,521,ClaudeBot,preflop,"['S6', 'CJ']",[],fold,0,2980,280,seat_2,False,False,True,2026-05-13T02:34:20.446627
GLOBAL,521,GPTBot,preflop,"['S5', 'D3']",[],raise,2940,2940,280,seat_0,True,False,False,2026-05-13T02:34:23.065294
GLOBAL,521,GeminiBot,preflop,"['D2', 'HA']",[],fold,0,2800,3160,seat_1,False,False,True,2026-05-13T02:34:39.569564
GLOBAL,522,GPTBot,preflop,"['S8', 'S4']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:34:42.267445
GLOBAL,522,GeminiBot,preflop,"['SJ', 'CA']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T02:34:45.342636
GLOBAL,522,ClaudeBot,preflop,"['HK', 'S6']",[],call,200,2980,280,seat_2,False,True,False,2026-05-13T02:34:50.243245
GLOBAL,522,GPTBot,preflop,"['S8', 'S4']",[],raise,2940,2940,460,seat_0,True,False,False,2026-05-13T02:34:52.747446
GLOBAL,522,GeminiBot,preflop,"['SJ', 'CA']",[],fold,0,2800,3340,seat_1,False,False,True,2026-05-13T02:34:56.282570
GLOBAL,522,ClaudeBot,preflop,"['HK', 'S6']",[],call,2800,2800,3340,seat_2,False,True,False,2026-05-13T02:35:00.827280
GLOBAL,523,GPTBot,preflop,"['C8', 'SK']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:35:03.336615
GLOBAL,523,GeminiBot,preflop,"['H8', 'S9']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:35:06.283159
GLOBAL,523,ClaudeBot,preflop,"['S4', 'S6']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T02:35:11.730859
GLOBAL,523,ClaudeBot,flop,"['S4', 'S6']","['D6', 'C6', 'H4']",raise,60,2940,130,seat_2,True,False,False,2026-05-13T02:35:15.133786
GLOBAL,523,GPTBot,flop,"['C8', 'SK']","['D6', 'C6', 'H4']",raise,2940,2940,190,seat_0,True,False,False,2026-05-13T02:35:17.279423
GLOBAL,523,ClaudeBot,flop,"['S4', 'S6']","['D6', 'C6', 'H4']",call,2880,2880,3130,seat_2,False,True,False,2026-05-13T02:35:25.586638
GLOBAL,524,GPTBot,preflop,"['S6', 'H9']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:35:29.143464
GLOBAL,524,GeminiBot,preflop,"['H8', 'D6']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:35:33.201933
GLOBAL,524,ClaudeBot,preflop,"['HQ', 'S9']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T02:35:37.734089
GLOBAL,524,ClaudeBot,flop,"['HQ', 'S9']","['HK', 'DQ', 'S4']",raise,90,2940,130,seat_2,True,False,False,2026-05-13T02:35:41.448870
GLOBAL,524,GPTBot,flop,"['S6', 'H9']","['HK', 'DQ', 'S4']",raise,180,2940,220,seat_0,True,False,False,2026-05-13T02:35:43.801515
GLOBAL,524,ClaudeBot,flop,"['HQ', 'S9']","['HK', 'DQ', 'S4']",raise,540,2850,400,seat_2,True,False,False,2026-05-13T02:35:49.402650
GLOBAL,524,GPTBot,flop,"['S6', 'H9']","['HK', 'DQ', 'S4']",raise,2760,2760,850,seat_0,True,False,False,2026-05-13T02:35:52.286291
GLOBAL,524,ClaudeBot,flop,"['HQ', 'S9']","['HK', 'DQ', 'S4']",call,2400,2400,3430,seat_2,False,True,False,2026-05-13T02:35:57.459753
GLOBAL,525,GPTBot,preflop,"['C5', 'HJ']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:35:59.582023
GLOBAL,525,GeminiBot,preflop,"['S7', 'S2']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:36:02.158458
GLOBAL,525,ClaudeBot,preflop,"['SA', 'D2']",[],raise,200,2980,90,seat_2,True,False,False,2026-05-13T02:36:06.437506
GLOBAL,525,GPTBot,preflop,"['C5', 'HJ']",[],raise,2940,2940,270,seat_0,True,False,False,2026-05-13T02:36:09.496465
GLOBAL,525,ClaudeBot,preflop,"['SA', 'D2']",[],call,2800,2800,3150,seat_2,False,True,False,2026-05-13T02:36:13.665716
GLOBAL,526,GPTBot,preflop,"['D4', 'CQ']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:36:15.881864
GLOBAL,526,GeminiBot,preflop,"['HQ', 'C3']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:36:18.340928
GLOBAL,526,ClaudeBot,preflop,"['H9', 'C8']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T02:36:23.297555
GLOBAL,526,ClaudeBot,flop,"['H9', 'C8']","['DQ', 'SQ', 'CA']",call,0,2940,130,seat_2,False,True,False,2026-05-13T02:36:27.781446
GLOBAL,526,GPTBot,flop,"['D4', 'CQ']","['DQ', 'SQ', 'CA']",raise,2940,2940,130,seat_0,True,False,False,2026-05-13T02:36:29.928328
GLOBAL,526,ClaudeBot,flop,"['H9', 'C8']","['DQ', 'SQ', 'CA']",fold,0,2940,3070,seat_2,False,False,True,2026-05-13T02:36:34.445862
GLOBAL,527,GPTBot,preflop,"['C5', 'S4']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T02:36:36.963812
GLOBAL,527,GeminiBot,preflop,"['H9', 'DK']",[],raise,150,2990,80,seat_1,True,False,False,2026-05-13T02:36:39.885662
GLOBAL,527,ClaudeBot,preflop,"['D8', 'SJ']",[],call,150,2980,220,seat_2,False,True,False,2026-05-13T02:36:44.276975
GLOBAL,527,GPTBot,preflop,"['C5', 'S4']",[],raise,2950,2950,350,seat_0,True,False,False,2026-05-13T02:36:46.821522
GLOBAL,527,GeminiBot,preflop,"['H9', 'DK']",[],fold,0,2850,3250,seat_1,False,False,True,2026-05-13T02:36:49.087917
GLOBAL,527,ClaudeBot,preflop,"['D8', 'SJ']",[],fold,0,2850,3250,seat_2,False,False,True,2026-05-13T02:36:53.531635
GLOBAL,528,GPTBot,preflop,"['H9', 'D8']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T02:36:56.064176
GLOBAL,528,GeminiBot,preflop,"['S3', 'HA']",[],fold,0,2990,80,seat_1,False,False,True,2026-05-13T02:37:00.762012
GLOBAL,528,ClaudeBot,preflop,"['H6', 'C5']",[],call,50,2980,80,seat_2,False,True,False,2026-05-13T02:37:04.777687
GLOBAL,528,ClaudeBot,flop,"['H6', 'C5']","['D5', 'S4', 'HK']",raise,75,2950,110,seat_2,True,False,False,2026-05-13T02:37:08.766934
GLOBAL,528,GPTBot,flop,"['H9', 'D8']","['D5', 'S4', 'HK']",raise,2950,2950,185,seat_0,True,False,False,2026-05-13T02:37:11.086721
GLOBAL,528,ClaudeBot,flop,"['H6', 'C5']","['D5', 'S4', 'HK']",call,2875,2875,3135,seat_2,False,True,False,2026-05-13T02:37:15.693316
GLOBAL,529,GPTBot,preflop,"['C4', 'SK']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:37:18.491223
GLOBAL,529,GeminiBot,preflop,"['D6', 'S3']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:37:20.919395
GLOBAL,529,ClaudeBot,preflop,"['C3', 'DK']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T02:37:25.120930
GLOBAL,529,ClaudeBot,flop,"['C3', 'DK']","['SA', 'CQ', 'HA']",call,0,2940,130,seat_2,False,True,False,2026-05-13T02:37:29.153949
GLOBAL,529,GPTBot,flop,"['C4', 'SK']","['SA', 'CQ', 'HA']",raise,2940,2940,130,seat_0,True,False,False,2026-05-13T02:37:31.715096
GLOBAL,529,ClaudeBot,flop,"['C3', 'DK']","['SA', 'CQ', 'HA']",fold,0,2940,3070,seat_2,False,False,True,2026-05-13T02:37:35.648216
GLOBAL,530,GPTBot,preflop,"['S5', 'DQ']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:37:37.655124
GLOBAL,530,GeminiBot,preflop,"['ST', 'DA']",[],raise,180,2990,90,seat_1,True,False,False,2026-05-13T02:37:39.942093
GLOBAL,530,ClaudeBot,preflop,"['HQ', 'HJ']",[],raise,480,2980,260,seat_2,True,False,False,2026-05-13T02:37:44.895289
GLOBAL,530,GPTBot,preflop,"['S5', 'DQ']",[],raise,2940,2940,720,seat_0,True,False,False,2026-05-13T02:37:47.797666
GLOBAL,530,GeminiBot,preflop,"['ST', 'DA']",[],call,2820,2820,3600,seat_1,False,True,False,2026-05-13T02:37:50.107183
GLOBAL,530,ClaudeBot,preflop,"['HQ', 'HJ']",[],call,2520,2520,3600,seat_2,False,True,False,2026-05-13T02:37:55.231655
GLOBAL,531,GPTBot,preflop,"['S6', 'C4']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T02:37:57.883979
GLOBAL,531,GeminiBot,preflop,"['SJ', 'D2']",[],fold,0,2990,80,seat_1,False,False,True,2026-05-13T02:38:00.196309
GLOBAL,531,ClaudeBot,preflop,"['HK', 'D5']",[],raise,160,2980,80,seat_2,True,False,False,2026-05-13T02:38:04.652719
GLOBAL,531,GPTBot,preflop,"['S6', 'C4']",[],raise,2950,2950,220,seat_0,True,False,False,2026-05-13T02:38:06.898507
GLOBAL,531,ClaudeBot,preflop,"['HK', 'D5']",[],call,2840,2840,3120,seat_2,False,True,False,2026-05-13T02:38:13.576913
GLOBAL,532,GPTBot,preflop,"['SJ', 'S8']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:38:15.994008
GLOBAL,532,GeminiBot,preflop,"['SA', 'HT']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T02:38:18.510867
GLOBAL,532,ClaudeBot,preflop,"['CK', 'DJ']",[],call,200,2980,280,seat_2,False,True,False,2026-05-13T02:38:22.806202
GLOBAL,532,GPTBot,preflop,"['SJ', 'S8']",[],raise,2940,2940,460,seat_0,True,False,False,2026-05-13T02:38:25.725029
GLOBAL,532,GeminiBot,preflop,"['SA', 'HT']",[],fold,0,2800,3340,seat_1,False,False,True,2026-05-13T02:38:28.335569
GLOBAL,532,ClaudeBot,preflop,"['CK', 'DJ']",[],call,2800,2800,3340,seat_2,False,True,False,2026-05-13T02:38:32.913682
GLOBAL,533,GPTBot,preflop,"['D5', 'HK']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:38:35.073614
GLOBAL,533,GeminiBot,preflop,"['HA', 'CQ']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T02:38:37.278148
GLOBAL,533,ClaudeBot,preflop,"['CA', 'DJ']",[],raise,600,2980,280,seat_2,True,False,False,2026-05-13T02:38:41.385500
GLOBAL,533,GPTBot,preflop,"['D5', 'HK']",[],fold,0,2940,860,seat_0,False,False,True,2026-05-13T02:38:43.987618
GLOBAL,533,GeminiBot,preflop,"['HA', 'CQ']",[],raise,1800,2800,860,seat_1,True,False,False,2026-05-13T02:38:46.408413
GLOBAL,533,ClaudeBot,preflop,"['CA', 'DJ']",[],raise,2400,2400,2460,seat_2,True,False,False,2026-05-13T02:38:51.089099
GLOBAL,534,GPTBot,preflop,"['CK', 'HK']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:38:53.424942
GLOBAL,534,GeminiBot,preflop,"['HQ', 'C6']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T02:38:55.787488
GLOBAL,534,ClaudeBot,preflop,"['S6', 'CA']",[],call,200,2980,280,seat_2,False,True,False,2026-05-13T02:39:00.750278
GLOBAL,534,GPTBot,preflop,"['CK', 'HK']",[],raise,2940,2940,460,seat_0,True,False,False,2026-05-13T02:39:03.077989
GLOBAL,534,GeminiBot,preflop,"['HQ', 'C6']",[],fold,0,2800,3340,seat_1,False,False,True,2026-05-13T02:39:05.566757
GLOBAL,534,ClaudeBot,preflop,"['S6', 'CA']",[],call,2800,2800,3340,seat_2,False,True,False,2026-05-13T02:39:10.689062
GLOBAL,535,GPTBot,preflop,"['S4', 'HK']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:39:12.974176
GLOBAL,535,GeminiBot,preflop,"['C7', 'DQ']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:39:15.208323
GLOBAL,535,ClaudeBot,preflop,"['S7', 'C6']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T02:39:20.427100
GLOBAL,535,ClaudeBot,flop,"['S7', 'C6']","['CK', 'ST', 'D4']",raise,80,2940,130,seat_2,True,False,False,2026-05-13T02:39:24.842168
GLOBAL,535,GPTBot,flop,"['S4', 'HK']","['CK', 'ST', 'D4']",raise,160,2940,210,seat_0,True,False,False,2026-05-13T02:39:26.977526
GLOBAL,535,ClaudeBot,flop,"['S7', 'C6']","['CK', 'ST', 'D4']",fold,0,2860,370,seat_2,False,False,True,2026-05-13T02:39:31.561980
GLOBAL,536,GPTBot,preflop,"['S8', 'HQ']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:39:33.539480
GLOBAL,536,GeminiBot,preflop,"['S3', 'C3']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:39:35.791217
GLOBAL,536,ClaudeBot,preflop,"['CT', 'HK']",[],raise,180,2980,90,seat_2,True,False,False,2026-05-13T02:39:39.693010
GLOBAL,536,GPTBot,preflop,"['S8', 'HQ']",[],raise,300,2940,250,seat_0,True,False,False,2026-05-13T02:39:41.791076
GLOBAL,536,ClaudeBot,preflop,"['CT', 'HK']",[],raise,850,2820,490,seat_2,True,False,False,2026-05-13T02:39:45.971585
GLOBAL,536,GPTBot,preflop,"['S8', 'HQ']",[],raise,1400,2700,1160,seat_0,True,False,False,2026-05-13T02:39:48.928277
GLOBAL,536,ClaudeBot,preflop,"['CT', 'HK']",[],call,1400,2150,2260,seat_2,False,True,False,2026-05-13T02:39:53.036796
GLOBAL,536,ClaudeBot,flop,"['CT', 'HK']","['D8', 'HT', 'H9']",raise,1600,1600,2810,seat_2,True,False,False,2026-05-13T02:39:57.464853
GLOBAL,536,GPTBot,flop,"['S8', 'HQ']","['D8', 'HT', 'H9']",fold,0,1600,4410,seat_0,False,False,True,2026-05-13T02:39:59.486944
GLOBAL,537,GPTBot,preflop,"['C3', 'D2']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:40:01.766626
GLOBAL,537,GeminiBot,preflop,"['H9', 'C8']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:40:04.486316
GLOBAL,537,ClaudeBot,preflop,"['HJ', 'C7']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T02:40:09.211075
GLOBAL,537,ClaudeBot,flop,"['HJ', 'C7']","['CK', 'SJ', 'D4']",raise,90,2940,130,seat_2,True,False,False,2026-05-13T02:40:13.126269
GLOBAL,537,GPTBot,flop,"['C3', 'D2']","['CK', 'SJ', 'D4']",raise,180,2940,220,seat_0,True,False,False,2026-05-13T02:40:16.133019
GLOBAL,537,ClaudeBot,flop,"['HJ', 'C7']","['CK', 'SJ', 'D4']",call,180,2850,400,seat_2,False,True,False,2026-05-13T02:40:20.730839
GLOBAL,537,ClaudeBot,turn,"['HJ', 'C7']","['CK', 'SJ', 'D4', 'ST']",raise,240,2760,490,seat_2,True,False,False,2026-05-13T02:40:24.149049
GLOBAL,537,GPTBot,turn,"['C3', 'D2']","['CK', 'SJ', 'D4', 'ST']",raise,2760,2760,730,seat_0,True,False,False,2026-05-13T02:40:26.487601
GLOBAL,537,ClaudeBot,turn,"['HJ', 'C7']","['CK', 'SJ', 'D4', 'ST']",call,2520,2520,3490,seat_2,False,True,False,2026-05-13T02:40:32.778519
GLOBAL,538,GPTBot,preflop,"['C7', 'C3']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:40:35.290659
GLOBAL,538,GeminiBot,preflop,"['D5', 'SA']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:40:37.793359
GLOBAL,538,ClaudeBot,preflop,"['H7', 'ST']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T02:40:41.905963
GLOBAL,538,ClaudeBot,flop,"['H7', 'ST']","['C2', 'C8', 'DJ']",call,0,2940,130,seat_2,False,True,False,2026-05-13T02:40:45.836173
GLOBAL,538,GPTBot,flop,"['C7', 'C3']","['C2', 'C8', 'DJ']",raise,2940,2940,130,seat_0,True,False,False,2026-05-13T02:40:47.863050
GLOBAL,538,ClaudeBot,flop,"['H7', 'ST']","['C2', 'C8', 'DJ']",fold,0,2940,3070,seat_2,False,False,True,2026-05-13T02:40:52.151409
GLOBAL,539,GPTBot,preflop,"['C4', 'H6']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:40:54.978025
GLOBAL,539,GeminiBot,preflop,"['DJ', 'S2']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:40:57.487377
GLOBAL,539,ClaudeBot,preflop,"['DK', 'H8']",[],call,60,2980,90,seat_2,False,True,False,2026-05-13T02:41:01.764831
GLOBAL,539,ClaudeBot,flop,"['DK', 'H8']","['S4', 'C8', 'SQ']",raise,80,2940,130,seat_2,True,False,False,2026-05-13T02:41:06.256998
GLOBAL,539,GPTBot,flop,"['C4', 'H6']","['S4', 'C8', 'SQ']",raise,160,2940,210,seat_0,True,False,False,2026-05-13T02:41:08.896938
GLOBAL,539,ClaudeBot,flop,"['DK', 'H8']","['S4', 'C8', 'SQ']",call,160,2860,370,seat_2,False,True,False,2026-05-13T02:41:13.374923
GLOBAL,539,ClaudeBot,turn,"['DK', 'H8']","['S4', 'C8', 'SQ', 'DT']",raise,300,2780,450,seat_2,True,False,False,2026-05-13T02:41:19.852068
GLOBAL,539,GPTBot,turn,"['C4', 'H6']","['S4', 'C8', 'SQ', 'DT']",raise,2780,2780,750,seat_0,True,False,False,2026-05-13T02:41:22.950448
GLOBAL,539,ClaudeBot,turn,"['DK', 'H8']","['S4', 'C8', 'SQ', 'DT']",call,2480,2480,3530,seat_2,False,True,False,2026-05-13T02:41:29.108251
GLOBAL,540,GPTBot,preflop,"['S6', 'H9']",[],raise,50,3000,30,seat_0,True,False,False,2026-05-13T02:41:31.380669
GLOBAL,540,GeminiBot,preflop,"['H5', 'SK']",[],call,50,2990,80,seat_1,False,True,False,2026-05-13T02:41:33.709599
GLOBAL,540,ClaudeBot,preflop,"['C5', 'S4']",[],fold,0,2980,120,seat_2,False,False,True,2026-05-13T02:41:37.137317
GLOBAL,540,GeminiBot,flop,"['H5', 'SK']","['C6', 'CA', 'SA']",raise,180,2950,120,seat_1,True,False,False,2026-05-13T02:41:39.260732
GLOBAL,540,GPTBot,flop,"['S6', 'H9']","['C6', 'CA', 'SA']",raise,2950,2950,300,seat_0,True,False,False,2026-05-13T02:41:41.814994
GLOBAL,540,GeminiBot,flop,"['H5', 'SK']","['C6', 'CA', 'SA']",fold,0,2770,3250,seat_1,False,False,True,2026-05-13T02:41:44.227412
GLOBAL,541,GPTBot,preflop,"['H5', 'ST']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:41:46.558786
GLOBAL,541,GeminiBot,preflop,"['H4', 'H7']",[],fold,0,2990,90,seat_1,False,False,True,2026-05-13T02:41:49.140026
GLOBAL,541,ClaudeBot,preflop,"['SA', 'HQ']",[],raise,180,2980,90,seat_2,True,False,False,2026-05-13T02:41:53.160292
GLOBAL,541,GPTBot,preflop,"['H5', 'ST']",[],raise,300,2940,250,seat_0,True,False,False,2026-05-13T02:41:55.504501
GLOBAL,541,ClaudeBot,preflop,"['SA', 'HQ']",[],raise,900,2820,490,seat_2,True,False,False,2026-05-13T02:42:00.184583
GLOBAL,541,GPTBot,preflop,"['H5', 'ST']",[],raise,2700,2700,1210,seat_0,True,False,False,2026-05-13T02:42:03.591220
GLOBAL,541,ClaudeBot,preflop,"['SA', 'HQ']",[],call,2100,2100,3610,seat_2,False,True,False,2026-05-13T02:42:09.109591
GLOBAL,542,GPTBot,preflop,"['S6', 'S8']",[],raise,60,3000,30,seat_0,True,False,False,2026-05-13T02:42:11.421463
GLOBAL,542,GeminiBot,preflop,"['SJ', 'CA']",[],raise,200,2990,90,seat_1,True,False,False,2026-05-13T02:42:14.069470
GLOBAL,542,ClaudeBot,preflop,"['ST', 'C9']",[],fold,0,2980,280,seat_2,False,False,True,2026-05-13T02:42:18.294008
GLOBAL,542,GPTBot,preflop,"['S6', 'S8']",[],raise,2940,2940,280,seat_0,True,False,False,2026-05-13T02:42:20.332813
GLOBAL,542,GeminiBot,preflop,"['SJ', 'CA']",[],fold,0,2800,3160,seat_1,False,False,True,2026-05-13T02:42:22.859282
